source_kind,source_name,source_key,year,month,chunk_no,chunk_type,search_text,embedding,embedding_model,embedding_updated_at,source_file_id
product_row,special_products.csv,2026-05-더퍼스트_순수형,2026,5,1,product_row,2026년 5월 더퍼스트_순수형 순수형 건강 순수형 7,,,,
product_row,special_products.csv,2026-05-플러스원_20년_목적종신,2026,5,1,product_row,2026년 5월 플러스원_20년_목적종신 목적종신 종신 목적종신 3.7,,,,
product_row,special_products.csv,2026-05-플러스원_20년_일반종신,2026,5,1,product_row,2026년 5월 플러스원_20년_일반종신 일반종신 종신 일반종신 1.3,,,,
markdown,AGENTS (1).md,AGENTS (1).md#1,,,1,markdown,"# AGENTS.md — 채널물량 인사이트 AI 에이전트 작업 원칙

## Agent Summary

### Agent 이름
채널물량 인사이트 AI 에이전트

### 문제 정의
채널 물량 관련 숫자는 조회할 수 있지만, 여러 변수와 경쟁보험사 흐름의 영향을 함께 해석하고 다음달 전망과 보고 문장으로 연결하는 데 시간이 많이 들며 사람 경험 의존도가 높다.

### 대상 사용자
- 영업/채널 물량 담당자
- 보고 자료를 만드는 실무 담당자
- 경영진 또는 의사결정자

### 핵심 기능 1
`조회·설명 지원`
- 특정 월·채널의 실적, 전월/전년 대비 흐름, 관련 이슈를 자연어로 조회한다.
- 필요 시 경쟁보험사 주요 지표와 비교 관점을 함께 보여준다.
- 가능한 원인 후보와 확인 포인트를 함께 제공한다.

### 핵심 기능 2
`전망·보고 지원`
- 전사 총계 전망 범위와 중심값을 먼저 제시한다.
- 경쟁보험사 비교 관점, 채널별 방향성, 상위 3개 영향 요인, 흔들림 조건, 보고용 문장 초안을 함께 제공한다.",,,,
markdown,AGENTS (1).md,AGENTS (1).md#2,,,2,markdown,"### 상위 3개 영향 요인 후보군 정의
- `추세 요인`: 최근 1~2개월 흐름, 전월/전년 대비 변화, 직전 반등·둔화 패턴
- `상품·시책 요인`: 신상품 출시, 중점상품 운영, 시책 전개, 프로모션 강도 변화
- `영업 캘린더 요인`: 영업일수, 월초/월말 효과, 계절성, 휴일 구조
- `채널 현장 요인`: 채널별 대내외 이슈, 조직 분위기, 운영 변화, 현장 특이사항
- `시장·경쟁 요인`: 시장 규모 변화, 경쟁보험사 프로모션, 경쟁사 상품 출시, 점유율 압박
- 원칙: 위 후보군 중 해당 월 전망에 실제 영향이 큰 3개만 골라 우선순위 형태로 제시하며, 고정된 3개 항목을 항상 반복하지 않는다.

### 안 만들 것
- 임원 기대치에 맞춘 숫자 보정
- 최종 경영 목표 수치 산정 대행
- 영업현장 지시문 자동 발행
- 시책 효과의 확정적 단정
- 전면 자동 수집
- 사람 검토 없는 공식 전망 확정

### 입력 / 출력
- 입력: 월 단위 업적 물량, 조직 효율 숫자, 시책 내용, 신상품 정보, 영업일수, 시장 규모, 채널별 특이사항, 자유 메모 3~5줄, 회의자료 요약
- 출력: 전사 총계 전망 범위와 중심값, 상위 3개 영향 요인, 경쟁보험사 비교 관점, 채널별 방향성, 전망 흔들림 조건, 보고용 문장 초안",,,,
markdown,AGENTS (1).md,AGENTS (1).md#3,,,3,markdown,"### 사람 승인 / 완료 정의
- 사람 승인: 데이터 최신성은 운영 담당자가 확인하고, 총계 전망과 채널별 방향성은 실무자가 검토하며, 경영진 제출용 문안은 의사결정자 또는 보고 책임자가 최종 승인한다.
- 완료 정의: 사용자가 자연어로 실적을 조회할 수 있고, 다음달 총계 전망과 채널별 방향성, 상위 영향 요인, 보고 초안을 받을 수 있으며, 데이터 누락이나 근거 부족 시 `추가 확인 필요` 표시가 동작하는 상태를 목표로 한다.

## Context (맥락)
삼성생명 채널 물량 관리 및 보고 지원용 내부 에이전트. 월별/주별/일별 업적 물량, 시책, 신상품, 영업일수, 시장 변수 등을 함께 참고하되, 민감 데이터와 최종 경영판단은 사람 책임 아래 다룬다.",,,,
markdown,AGENTS (1).md,AGENTS (1).md#4,,,4,markdown,"## 데이터 우선순위
- 우선 사용 구조화 데이터: `monthly_summary`, `main_fact`, `monthly_events`, `special_products`
- 참조 데이터: `channel_profile`, `product_profile`
- 총계 전망은 `monthly_summary`를 기준값으로 삼고, 경쟁보험사 비교 관점과 채널별 방향성, 원인 설명은 `main_fact + monthly_events + special_products`를 함께 사용한다
- 검산 규칙이 맞지 않거나 최신성이 낮은 데이터는 그대로 확정값처럼 사용하지 않는다

## Goal
질문 → 관련 수치·이슈 조회 → 총계 전망 및 채널별 방향성 설명 → 보고용 초안 생성까지 지원한다. 결과는 `참고·정리·사전 점검용`이며 공식 확정치는 아니다.

## WHETHER before HOW
정말 필요한 질문인가 / 최신 데이터가 준비되어 있는가 / 민감 수치를 외부 반출 없이 처리 가능한가 / 사람 검토 없이 공식 숫자로 오해될 위험은 없는가.",,,,
markdown,AGENTS (1).md,AGENTS (1).md#5,,,5,markdown,"## 확인 게이트 (비개발자용)
① 조회값·전망값의 기준 시점이 표시되는가  
② 답변에 `근거 요인`과 `확인 포인트`가 함께 있는가  
③ 데이터 누락·근거 약함·민감 이슈일 때 `추가 확인 필요`가 표시되는가  
④ 채널별 방향성은 제시하되, 최종 확정 판단은 사람 검토로 남기는가  
⑤ 화면·문서·저장소에 비밀키나 불필요한 민감정보가 남지 않는가

## Failure / HITL (사람이 책임)
데이터 누락·예측 불확실성·민감 수치·공식 보고 직전 상황에서는 단정하지 않는다. 총계 전망, 채널별 설명, 보고 문장 초안은 모두 실무자 검토 후 사용하며, 중요한 숫자 변경과 대외 공유는 사람이 최종 승인한다.",,,,
markdown,architecture (2).md,architecture (2).md#1,,,1,markdown,"# architecture.md — 입력 → 해석 → 전망 → 보고초안

> `PRD.md` 기준의 MVP 동작 구조 요약. 첫 버전은 `월 단위 조회·설명`과 `전사 총계 전망 작성 지원`에 집중한다.",,,,
markdown,architecture (2).md,architecture (2).md#2,,,2,markdown,"| 섹션 | 내용 |
|---|---|
| Goal | 채널 물량 관련 질문에 대해 `조회·설명 + 전사 총계 전망 + 경쟁보험사 비교 + 채널별 방향성 + 보고용 초안`을 제공한다 |
| Input | 사용자 질문(텍스트) · `monthly_summary`(월별 총괄 요약) · `main_fact`(채널·상품 상세 팩트) · `monthly_events`(월별 이벤트/이슈) · `special_products`(신상품/중점상품) · `channel_profile` · `product_profile` · 자유 메모 3~5줄 · 회의자료 업로드 후 요약 |
| Input Rule | 첫 버전은 비식별 또는 집계 데이터 우선 · 채널 이슈 입력 최소 항목은 `이슈 내용 / 적용 채널 / 기간 / 확신도` · 개인 식별정보와 상세 민감정보는 제외 · `monthly_summary`와 `main_fact`는 합계 검산 규칙을 먼저 통과해야 한다 |
| Process | ① 질의 유형 분류(조회형/설명형/예측형) → ② `monthly_summary`에서 총계 기준값과 경쟁보험사 주요 지표 조회 → ③ `main_fact`에서 채널·상품 기여분 조회 → ④ `monthly_events + special_products + 자유 메모`에서 이슈, 신상품, 경쟁보험사 특이사항 근거 연결 → ⑤ 최신성·누락·합계 검산 점검 → ⑥ 전사 총계 조회값 또는 전망 범위 산출 → ⑦ 경쟁보험사 대비 관점 정리 → ⑧ 채널별 방향성 생성 → ⑨ 상위 3개 영향 요인과 흔들림 조건 정리 → ⑩ `markdown` 기준 보고용 문장 초안 구성 |
| Logic | 출력 순서는 `전사 총계 먼저 → 경쟁보험사 비교 → 채널별 방향성 → 상위 3개 영향 요인 → 흔들림 조건 → 보고 초안`으로 설계한다 |
| Tools | Supabase(`monthly_summary / main_fact / monthly_events / special_products / reference tables` 저장·조회) · BizRouter LLM(설명·전망·보고 문장 생성) · (선택)질의 분류기(조회형/설명형/예측형 라우팅) · 검산 로직(합계·무결성 체크) · 엑셀/회의자료 업로드 파이프라인 |
| Output | 전사 총계 전망 범위와 중심값 · 경쟁보험사 대비 변화 또는 비교 관점 · 채널별 증가/보합/감소 방향성 · 상위 3개 영향 요인 · 전망이 상단/하단으로 흔들릴 수 있는 조건 · 보고용 서술 초안 |
| Output Format | MVP 기본 형식은 `markdown` · 후속 확장 대상은 `json/csv/report` |
| HITL | 데이터 최신성은 운영 담당자가 확인 · 총계 전망과 채널별 방향성은 실무자가 검토 · 경영진 제출용 문안은 의사결정자 또는 보고 책임자가 최종 승인 |
| Failure | 데이터 최신화 누락 시 전망 중단 또는 경고 · 근거 부족 시 단정 금지 및 `추가 확인 필요` 표시 · 변수 충돌 시 복수 가능성 또는 흔들림 조건으로 제시 |
| Out of Scope | 주별/일별 실적 분석 · 임원 보고 직전 사전 점검 로직 · `json/csv/report` 본격 지원 · 채널/상품 단위 정밀 예측 · 자동 배포 |
| Cost | 기준 가정은 `파일럿 5~8명`, 월 사용량 `조회형 1,000회 / 예측·설명형 250회 / 임원보고 초안 40회 / 문서 적재·요약 80건`, 그리고 `검색/RAG + 요약 + 캐시` 구조 전제다. 작업별 토큰은 조회형 `입력 8k~10k / 출력 700~1,000`, 예측·설명형 `입력 15k~20k / 출력 1.5k~2k`, 임원보고 초안 `입력 25k~35k / 출력 2k~3k`, 문서 적재·요약 `입력 10k~15k / 출력 500~1,000`으로 본다. 기준 파일럿 총량은 `입력 약 1,466만 / 출력 약 168만 / 총 1,634만 토큰/월` 수준이며, 모델별 월 토큰 비용은 `GPT-5.4 mini 약 $18.6 / GPT-5.4 약 $61.9 / GPT-5.5 약 $123.8`으로 추정한다. 8개 부서 16명 파일럿은 `mini $37.2 / GPT-5.4 $123.8 / GPT-5.5 $247.6` 수준, 150명 확산은 `mini $348.8 / GPT-5.4 $1,160.6 / GPT-5.5 $2,321.3` 수준으로 본다. 다만 이 수치는 토큰/API 비용만 반영한 값이며 저장소, 검색 인프라, 모니터링, 보안 연동 비용은 별도다. 실제 비용의 핵심 변수는 모델 자체보다 `문서를 매번 얼마나 길게 넣느냐`이므로, 검색·요약·캐시 구조를 전제로 설계해야 한다 |",,,,
markdown,architecture (2).md,architecture (2).md#3,,,3,markdown,"## 상위 3개 영향 요인 후보군 정의
- `추세 요인`: 최근 1~2개월 추세, 전월/전년 대비 변화, 직전 반등·둔화 패턴
- `상품·시책 요인`: 신상품 출시, 중점상품 운영, 시책 전개, 프로모션 강도 변화
- `영업 캘린더 요인`: 영업일수, 월초/월말 구조, 계절성, 휴일 효과
- `채널 현장 요인`: 채널별 대내외 이슈, 운영 정책 변화, 자유 메모 기반 현장 특이사항
- `시장·경쟁 요인`: 시장 규모 변화, 경쟁보험사 프로모션, 경쟁사 상품 출시, 상대 점유율 압박
- 선정 규칙: 모델은 후보군 전체를 검토한 뒤 해당 월 총계 전망과 채널 방향성에 가장 설명력이 큰 3개만 우선순위로 제시한다.
- 출력 원칙: `상위 3개 영향 요인`은 고정 템플릿이 아니라 질의 시점별 동적 선정 항목이며, 필요 시 실무자가 순서를 조정하거나 교체할 수 있다.",,,,
markdown,customer (1).md,customer (1).md#1,,,1,markdown,"# Customer — 채널물량 인사이트 AI 에이전트

## ICP
- Primary: 보험 영업조직에서 월별 채널 물량, 시책, 신상품, 영업일수, 시장 변수까지 함께 보며 `월초 전망 작성`과 `보고자료 준비`를 수행하는 실무 담당자.
- Secondary: 전사 총계 방향을 먼저 보고, 핵심 숫자와 채널별 해석을 빠르게 확인하려는 경영진 또는 의사결정자.

## 핵심 사용자 장면
- 가장 자주 쓰는 순간은 `월초 물량 전망 작성`이다.
- 보조 사용 장면은 `수시 조회 대응`이다.
- `보고 직전 사전 점검`은 후순위 확장 기능으로 본다.",,,,
markdown,customer (1).md,customer (1).md#2,,,2,markdown,"## 페르소나
| | A. 채널 물량 담당자 | B. 보고 담당 실무자 | C. 경영진/의사결정자 |
|---|---|---|---|
| 핵심 고통 | 숫자는 찾을 수 있지만 의미 해석이 오래 걸림 / 여러 변수 중 무엇이 더 크게 작용했는지 판단이 어려움 / 경쟁보험사와 비교한 설명 근거가 약함 / 채널 이슈가 메모·기억에 흩어져 있음 | 총계 전망, 채널 방향성, 경쟁보험사 비교, 보고 문장을 한 번에 정리해야 함 / 상위 영향 요인을 설명 논리로 바꾸는 데 시간이 큼 | 전사 총계 방향을 먼저 보고 싶음 / 세부 원자료보다 핵심 원인, 경쟁보험사 대비 위치, 흔들림 조건을 빠르게 알고 싶음 |
| 현재 대안 | 엑셀 수동 조회 · 회의자료 재확인 · 담당자 경험 의존 | 전월 보고서 복붙 · 수기 코멘트 작성 · 부서별 자료 재취합 | 실무자 구두 보고 · 요약본 재요청 · 추가 설명 지시 |
| 기대 결과 | 조회값 + 흐름 해석 + 원인 후보 + 경쟁보험사 비교 포인트를 빠르게 확보 | 총계 숫자 + 채널별 방향성 + 경쟁보험사 비교 + 보고 초안을 빠르게 확보 | 총계 전망 + 상위 3개 영향 요인 + 채널별 핵심 이슈와 경쟁보험사 비교를 짧게 파악 |",,,,
markdown,customer (1).md,customer (1).md#3,,,3,markdown,"## JTBD
A: `이번달 물량이 왜 이런 흐름인지`를 수치와 함께 빠르게 이해하고 싶다.  
B: `다음달 총계 전망과 채널별 방향성`을 근거 있는 보고 문장으로 빠르게 만들고 싶다.  
C: `전사 총계가 왜 이 숫자인지`와 `어떤 조건에서 흔들릴 수 있는지`를 짧게 보고 판단하고 싶다.

## 고객이 중요하게 보는 가치
- 단순 조회보다 `의미 해석`이 더 중요하다.
- 전망 숫자만 맞는 것이 아니라, `근거 설명이 납득 가능`해야 한다.
- 설명 형식은 `상위 3개 영향 요인` 중심이 가장 신뢰된다.
- 전사 총계를 먼저 제시하되, 채널별 방향성으로 풀어주는 구조가 필요하다.
- 필요할 때는 경쟁보험사와 비교한 맥락까지 함께 보여줘야 보고 설득력이 높아진다.",,,,
markdown,customer (1).md,customer (1).md#4,,,4,markdown,"## 상위 3개 영향 요인 후보군
- `추세 요인`: 최근 실적 흐름, 전월/전년 대비 변화, 직전 반등·둔화 패턴
- `상품·시책 요인`: 신상품 출시, 중점상품 운영, 시책 전개 여부와 강도
- `영업 캘린더 요인`: 영업일수, 월초/월말 구조, 계절성, 휴일 영향
- `채널 현장 요인`: 채널별 대내외 이슈, 운영 변화, 현장 메모 기반 특이사항
- `시장·경쟁 요인`: 시장 규모 변화, 경쟁보험사 프로모션, 경쟁사 상품 출시, 상대 점유율 압박
- 고객 기대: 이 중 그 달에 가장 영향이 큰 3개를 뽑아 `왜 이번달이 이 숫자인지` 설명해주는 방식이 가장 설득력 있다.

## 입력 현실
- 정량 데이터는 월 단위 집계 기준으로 우선 활용한다.
- 채널별 대내외 이슈는 `자유 메모 3~5줄`과 `회의자료 업로드 후 요약`이 가장 현실적인 입력 방식이다.
- 이슈 입력 최소 항목은 `이슈 내용`, `적용 채널`, `기간`, `확신도`다.

## 신뢰 조건
- 사용자는 AI를 `답을 확정하는 도구`가 아니라 `판단을 돕는 도구`로 기대한다.
- AI가 제시한 상위 영향 요인은 실무자가 수정·보완할 수 있어야 한다.
- 총계 전망이 맞는지와 채널 방향성이 맞는지가 1차 신뢰 기준이다.",,,,
markdown,customer (1).md,customer (1).md#5,,,5,markdown,"(※ 실제 사용자 인터뷰 또는 최근 전망/보고 사례 3건을 확보하면, 페르소나별 빈도·민감도·사용 우선순위를 더 정교하게 보강할 수 있다.)",,,,
markdown,PRD (2).md,PRD (2).md#1,,,1,markdown,"# 채널물량 인사이트 AI 에이전트 PRD v2

작성일: 2026-06-15  
문서 상태: 보완중  
문서 목적: 삼성생명 영업/채널 담당자가 월별 업적 물량과 관련 이슈를 더 빠르게 조회·설명하고, 이를 바탕으로 다음달 물량 전망 작성과 보고 준비를 지원하는 AI 에이전트의 첫 기획 기준을 정리한다.

---

## Section 1. ICP / 주요 사용자 / 페르소나

### ICP
- 삼성생명 또는 유사한 보험 영업조직에서 채널별 물량을 관리하는 영업/운영 담당 조직
- 월별 업적 물량, 조직 효율, 시책, 신상품, CSM, 시장 규모 등 여러 데이터를 동시에 보고 판단해야 하는 조직
- 임원/경영진 보고를 위해 숫자와 해석을 함께 빠르게 정리해야 하는 조직

### 주요 사용자
1. 영업/채널 물량 담당자
2. 경영진 또는 의사결정자
3. 보고 자료를 만드는 실무 담당자

### 페르소나 A. 채널 물량 담당자
- 주간/월간으로 채널별 실적과 이슈를 확인한다
- 엑셀 수치와 회의자료/시책 문서를 함께 보며 해석한다
- 원하는 결과:
  - “25년 4월 물량이 얼마였지?” 같은 즉답형 조회
  - “신상품 + 시책 전개 시 다음달 물량이 어떻게 보이냐?” 같은 근거형 예측",,,,
markdown,PRD (2).md,PRD (2).md#2,,,2,markdown,"### 페르소나 B. 보고 담당 실무자
- 임원/경영진 보고용 문장을 만들어야 한다
- 숫자만이 아니라 채널별 이슈와 방향성을 설명해야 한다
- 원하는 결과:
  - 총계 전망 숫자
  - 채널별 증감 방향
  - 그렇게 본 근거와 확인 포인트

### 페르소나 C. 경영진/의사결정자
- 세부 원자료를 다 읽을 시간은 없다
- 보고 숫자와 핵심 원인, 확인할 채널만 빠르게 보고 싶다

---

## Section 2. JTBD

### JTBD 1
- 월중/월말에 “현재 물량이 어디까지 왔고, 왜 이런 흐름인지”를 빠르게 이해하고 싶다

### JTBD 2
- 다음달 물량을 총계 기준으로 가능한 실제 착지에 가깝게 예측하고 싶다

### JTBD 3
- 예측 숫자를 맹신하는 것이 아니라, 근거를 바탕으로 사람이 정리·보완·보고하고 싶다

### 현재 불편
- 숫자 데이터는 비교적 정리돼 있으나 시책/이슈 정보는 흩어져 있다
- 조회와 해석과 예측이 사람 머릿속에 의존한다
- 보고 자료 작성에 반복 시간이 많이 든다
- 시책 효과가 실제로 있었는지 설명할 때 방어 논리가 약하다",,,,
markdown,PRD (2).md,PRD (2).md#3,,,3,markdown,"### 대표 업무 시나리오
이 서비스는 크게 두 가지 방식으로 사용된다. 첫째, `조회·설명` 기능은 실무자가 필요한 수치와 흐름을 빠르게 확인하고 설명하는 기반 기능이다. 둘째, `전망·보고 지원` 기능은 그 기반 위에서 다음달 물량 전망과 보고용 정리를 돕는 핵심 가치다.

#### 시나리오 1. 채널 실적 조회 및 흐름 해석
- 경영진이나 의사결정자가 특정 월 또는 특정 채널의 실적, 전월 대비 변화, 둔화 원인 등을 수시로 묻는 상황에서 사용한다.
- 사용자는 과거 월별 실적, 채널별 추이, 최근 시책/신상품/운영 이슈를 한 번에 확인하고 싶어 한다.
- 에이전트는 관련 수치를 즉시 조회하고, 전월·전년 대비 흐름과 가능한 원인 후보, 추가 확인 포인트를 함께 제시한다.
- 이 시나리오는 이후 전망 작성과 보고 준비를 가능하게 하는 기반 기능에 해당한다.",,,,
markdown,PRD (2).md,PRD (2).md#4,,,4,markdown,"#### 시나리오 2. 월초 물량 전망 작성 지원
- 월초에 다음달 총계 물량 전망을 작성해야 할 때 사용한다.
- 사용자는 최근 실적, 채널별 특이사항, 시책 내용, 신상품 일정, 영업일수, 시장 변수를 함께 반영해 총계 전망과 채널별 방향성을 정리해야 한다.
- 에이전트는 총계 전망 범위와 중심 전망치를 먼저 제시하고, 이어서 채널별 증가/보합/감소 방향성, 상위 3개 영향 요인, 불확실성, 추가 확인 포인트를 구조화해 제공한다.
- 또한 사람이 바로 편집해 쓸 수 있는 보고용 문장 초안을 함께 제공한다.
- 이 시나리오는 본 서비스의 핵심 가치인 `전망 작성 지원`을 대표한다.

#### 시나리오 3. 임원 보고 직전 사전 점검 지원
- 임원 또는 경영진 보고 직전에 보고 문안의 숫자와 설명이 맞는지 빠르게 점검해야 하는 상황에서 사용한다.
- 사용자는 최신 실적 수치, 전망 근거, 전월/전년 비교 정보와 현재 작성된 보고서 초안을 함께 놓고 논리 누락이나 수치 불일치를 줄이고 싶어 한다.
- 에이전트는 수치와 설명 간 불일치 여부, 보완이 필요한 근거 포인트, 예상 질의 항목, 수정용 요약 문장을 제시한다.
- 이 시나리오는 단순 예측을 넘어 실제 보고 준비 품질을 높이는 확장 가치에 해당한다.

---",,,,
markdown,PRD (2).md,PRD (2).md#5,,,5,markdown,"## Section 3. 문제 정의와 제공 가치

### 현재 문제
1. 숫자 조회는 가능하지만 숫자의 의미를 붙이는 데 시간이 오래 걸린다
2. 월별 시책/신상품/영업일수/시장 변화와 경쟁보험사 흐름이 물량에 어떤 영향을 줬는지 일관되게 설명하기 어렵다
3. 다음달 물량 예측이 사람 경험에 크게 의존한다
4. 보고용 설명이 사람마다 달라 일관성이 떨어진다

### 제공 가치
1. 과거 실적/효율/시책/시장 데이터를 하나의 질의 인터페이스로 통합 조회
2. 다음달 총계 물량 전망을 숫자로 제시
3. 채널별 방향성과 경쟁보험사 대비 관점을 함께 설명
4. 시책 효과를 정량·정성 혼합 방식으로 추정
5. 사람이 보고용 문장과 점검 포인트를 빠르게 정리할 수 있게 지원

### 서비스 방향
- `조회·설명`은 정확한 근거 확보를 위한 기반 기능으로 본다
- `전망·보고 지원`은 실제 업무 가치가 드러나는 핵심 기능으로 본다
- 즉, 먼저 정확히 찾고 설명할 수 있어야, 그 다음 전망과 보고 준비를 신뢰성 있게 지원할 수 있다고 본다",,,,
markdown,PRD (2).md,PRD (2).md#6,,,6,markdown,"### 핵심 기능 1. 조회·설명 지원
- 특정 월/채널의 실적, 전월/전년 대비 증감, 최근 흐름, 경쟁보험사 비교 관점과 관련 이슈를 자연어로 조회한다
- 단순 수치 제시를 넘어서, 가능한 원인 후보와 추가 확인 포인트를 함께 제공한다
- 이 기능은 실무자의 수기 조회와 구두 설명 준비 시간을 줄이는 기반 기능이다

### 핵심 기능 2. 전망·보고 지원
- 다음달 총계 물량 전망 범위와 중심 전망치를 제시한다
- 경쟁보험사 대비 관점, 채널별 방향성, 상위 3개 영향 요인, 불확실성, 추가 확인 포인트를 함께 구조화한다
- 사람이 바로 편집해 사용할 수 있는 보고용 문장 초안을 생성한다
- 이 기능은 보고자료 작성과 보고 직전 사전 점검을 지원하는 핵심 기능이다

### 핵심 가치 우선순위
1. 이슈 설명과 점검 포인트
2. 보고/브리핑 속도 개선
3. 대응 실행 참고자료 제공
4. 예측 정확도 향상

단, 사용자 기대상 “웬만하면 숫자 예측이 나와야 한다”는 요구가 있으므로 설명형만으로 끝내지 않고 예측형을 포함한다.

---

## Section 4. 결정 옵션 및 권장 방향

### 옵션 A. 조회형 에이전트만 구축
- 장점: 구현이 가장 빠름
- 단점: 사용자가 원하는 핵심 가치인 예측/인사이트가 약함",,,,
markdown,PRD (2).md,PRD (2).md#7,,,7,markdown,"### 옵션 B. 예측형 에이전트만 구축
- 장점: 임팩트가 커 보임
- 단점: 데이터 구조화와 근거 설명이 약하면 신뢰를 잃기 쉬움

### 옵션 C. 조회형 + 예측형 통합 에이전트 구축
- 장점: 실제 사용 시나리오와 가장 잘 맞음
- 단점: 데이터 파이프라인과 답변 정책이 더 정교해야 함

### 권장 방향
- 최종 선택: 옵션 C
- 단, 출시 순서는 단계형으로 간다
  - Step 1: 조회 신뢰도 확보
  - Step 2: 설명형 인사이트 추가
  - Step 3: 총계 숫자 예측 + 채널별 방향성 예측 추가

---

## Section 5. Out of Scope

이번 버전에서 의식적으로 하지 않을 것:",,,,
markdown,PRD (2).md,PRD (2).md#8,,,8,markdown,"1. 임원 기대치에 맞춘 보고용 숫자 보정
   - 이유: 실제 착지 가능성보다 조직 기대에 맞춘 숫자를 만들기 시작하면 신뢰성이 훼손된다
2. 최종 경영 목표 수치 산정 대행
   - 이유: 최종 목표 설정은 AI가 아닌 책임자 판단 영역이다
3. 영업현장 지시문 자동 발행
   - 이유: 분석·전망 보조를 넘어 실행 지시까지 자동화하면 책임 경계가 불명확해진다
4. 시책 효과의 인과관계를 100% 확정적으로 단정
   - 이유: 실제 현장 변수와 외부 변수의 영향이 혼재되어 있어 과도한 확정 표현은 위험하다
5. 메신저/메일/보고서 전부 자동 수집하는 완전 자동형 운영
   - 이유: 초기 단계에서는 데이터 품질과 보안 통제가 우선이며, 자동 수집은 범위가 너무 크다
6. 채널별 숫자까지 모두 ±3~5% 정밀 예측하겠다는 약속
   - 이유: 첫 버전에서는 총계 전망과 방향성 설명 검증이 우선이며, 세부 채널 정밀도는 후속 과제다
7. 사람 검토 없이 배포되는 공식 전망 확정 기능
   - 이유: 공식 보고 숫자와 판단은 반드시 사람 검토와 승인 아래 관리되어야 한다",,,,
markdown,PRD (2).md,PRD (2).md#9,,,9,markdown,"### 보류 항목
- 채널/상품 단위 세분 전망
  - 이유: 첫 버전에서는 총계 기준 전망과 채널 방향성의 설명 가능성을 먼저 검증해야 한다
- 자동 수집 고도화
  - 이유: 수집 자동화보다 입력 데이터 정의와 최신화 운영 기준을 먼저 안정화해야 한다
- 예측 시나리오 시뮬레이션
  - 이유: 기본 전망 정확도와 근거 설명 품질이 확보되기 전에는 복수 시나리오 기능의 효용이 낮다
- 보고서 자동 편집/배포
  - 이유: 사람 검토가 핵심인 단계에서 자동 배포는 운영 리스크가 크다

---

## Section 6. MVP 범위 / Next / Later

### 범위 설정 원칙
- 첫 버전은 `정확한 조회·설명`과 `총계 전망 작성 지원`이 실제로 동작하는지 검증하는 데 집중한다
- 기능 수를 넓히기보다, 월 단위 집계 데이터 기준으로 신뢰도 있는 결과를 내는 것을 우선한다
- 보고 직전 사전 점검, 다형식 출력 고도화, 세분 예측은 후속 단계에서 확장한다",,,,
markdown,PRD (2).md,PRD (2).md#10,,,10,markdown,"### Now (MVP)
- 데이터 입력
  - 월 단위 업적 물량 집계 데이터
  - 조직 효율 숫자
  - 시책 세부내용 요약
  - 경쟁보험사 주요 지표 및 특이사항 요약
  - 신상품/영업일수/시장 규모 등 주요 영향 변수
  - 채널별 특이사항 요약
- 핵심 기능
  - 자연어 조회
  - 특정 월/채널 기준 조회 및 흐름 설명
  - 다음달 총계 전망 범위와 중심값 제시
  - 채널별 방향성 및 근거 설명
  - `markdown` 기준 보고용 문장 초안 생성
- 제외 범위
  - 주별/일별 단위 분석
  - 임원 보고 직전 사전 점검 로직
  - `json/csv/report` 형식의 본격 산출물 지원
  - 채널/상품 단위 정밀 예측

### Next
- 주별/일별 단위 데이터 확장
- 임원 보고 직전 사전 점검 기능
- `json/csv/report` 형식 고도화
- 시책 유형별 효과 분석 리포트
- 유사 시나리오 검색
- 예측 오차 원인 분석
- 사용자 피드백을 반영한 설명 품질 개선

### Later
- 자동 수집 고도화
- 예측 시나리오 시뮬레이션
- 채널/상품 단위 세분 전망
- 보고서 자동 편집/배포

---

## Section 7. 에이전트 역할 / Primary Goal / Anti-Goals",,,,
markdown,PRD (2).md,PRD (2).md#11,,,11,markdown,"### Role
- 채널 물량과 관련 이슈를 통합 조회·설명하고, 이를 바탕으로 전망과 보고 준비를 지원하는 보조 에이전트

### Primary Goal
- 총계 기준 다음달 물량을 가능한 실제 착지에 가깝게 예측하고, 그 근거를 사람이 보고에 쓸 수 있는 형태로 설명한다

### Secondary Goals
1. 과거 데이터 조회 시간을 줄인다
2. 채널별 증감 방향과 이슈를 빠르게 파악하게 한다
3. 보고용 서술 초안을 일관되게 제공한다

### Anti-Goals
1. 임원 입맛에 맞는 숫자를 만드는 도구가 되지 않는다
2. 근거가 약한데도 특정 시책 효과를 단정하지 않는다
3. 최종 경영판단이나 영업 지시를 대신하지 않는다
4. 불충분한 데이터인데도 자신감 있게 확정 수치를 말하지 않는다
5. 입력 원천값을 임의로 수정하지 않는다

---

## Section 8. 입력 데이터 / 도구 / 연동

### 핵심 입력 데이터
- 업적 물량
- 조직 효율 숫자
- 시책 세부내용
- 신상품 정보
- 영업일수
- CSM
- 시장 규모
- 채널별 특이사항

### MVP 권장 데이터 패키지
첫 버전은 아래와 같은 `구조화 데이터 4종 + 참조 데이터 2종` 구성을 권장한다. 실제 파일명은 바뀔 수 있지만 역할은 유지하는 것이 좋다.",,,,
